Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2002-07-15 00:00:00-04:00,91.63999938964844,92.4000015258789,87.88999938964844,92.33999633789062,60.255367279052734,77317200,0.0,0.0,0.0
2002-07-16 00:00:00-04:00,91.12000274658203,92.37999725341797,89.87000274658203,90.55999755859375,59.09381866455078,53282400,0.0,0.0,0.0
2002-07-17 00:00:00-04:00,92.45999908447266,93.30000305175781,89.75,90.73999786376953,59.2113037109375,48880600,0.0,0.0,0.0
2002-07-18 00:00:00-04:00,90.69999694824219,91.0999984741211,87.75,87.80000305175781,57.292842864990234,32656700,0.0,0.0,0.0
2002-07-19 00:00:00-04:00,86.76000213623047,87.55000305175781,84.30000305175781,84.70999908447266,55.27649688720703,77572600,0.0,0.0,0.0
2002-07-22 00:00:00-04:00,84.0999984741211,85.91000366210938,81.44999694824219,82.19999694824219,53.638633728027344,78134000,0.0,0.0,0.0
2002-07-23 00:00:00-04:00,82.55000305175781,83.23999786376953,79.75,79.94999694824219,52.170413970947266,74484100,0.0,0.0,0.0
2002-07-24 00:00:00-04:00,78.12999725341797,85.12000274658203,77.68000030517578,84.72000122070312,55.283023834228516,107022800,0.0,0.0,0.0
2002-07-25 00:00:00-04:00,84.2699966430664,85.8499984741211,81.5999984741211,84.0,54.81322479248047,87176600,0.0,0.0,0.0
2002-07-26 00:00:00-04:00,84.6500015258789,85.93000030517578,83.80000305175781,85.5999984741211,55.85723876953125,41206800,0.0,0.0,0.0
2002-07-29 00:00:00-04:00,87.5,90.33999633789062,87.30000305175781,89.7699966430664,58.57834243774414,53492900,0.0,0.0,0.0
2002-07-30 00:00:00-04:00,89.31999969482422,91.4000015258789,88.72000122070312,90.94000244140625,59.34180450439453,47532200,0.0,0.0,0.0
2002-07-31 00:00:00-04:00,90.48999786376953,91.55000305175781,89.25,91.16000366210938,59.485347747802734,44669900,0.0,0.0,0.0
2002-08-01 00:00:00-04:00,90.87999725341797,91.3499984741211,88.33000183105469,88.77999877929688,57.932334899902344,66571900,0.0,0.0,0.0
2002-08-02 00:00:00-04:00,88.5,88.91000366210938,85.62000274658203,86.79000091552734,56.63376998901367,51772900,0.0,0.0,0.0
2002-08-05 00:00:00-04:00,86.48999786376953,86.93000030517578,83.55000305175781,83.7699966430664,54.663108825683594,47191300,0.0,0.0,0.0
2002-08-06 00:00:00-04:00,85.2300033569336,87.9000015258789,85.11000061035156,86.58999633789062,56.50324249267578,64730000,0.0,0.0,0.0
2002-08-07 00:00:00-04:00,87.87000274658203,88.5,85.7699966430664,88.0999984741211,57.4886360168457,43289400,0.0,0.0,0.0
2002-08-08 00:00:00-04:00,88.41999816894531,91.0999984741211,87.80000305175781,90.94999694824219,59.348350524902344,48339800,0.0,0.0,0.0
2002-08-09 00:00:00-04:00,90.0999984741211,91.94000244140625,89.3499984741211,91.29000091552734,59.57019805908203,41879200,0.0,0.0,0.0
2002-08-12 00:00:00-04:00,89.98999786376953,91.2699966430664,89.55000305175781,90.62000274658203,59.132991790771484,25841700,0.0,0.0,0.0
2002-08-13 00:00:00-04:00,90.1500015258789,91.66000366210938,88.6500015258789,88.97000122070312,58.05629348754883,49690500,0.0,0.0,0.0
2002-08-14 00:00:00-04:00,89.0199966430664,92.62999725341797,88.0199966430664,92.22000122070312,60.17707824707031,57423600,0.0,0.0,0.0
2002-08-15 00:00:00-04:00,92.83999633789062,93.98999786376953,92.19999694824219,93.5,61.012271881103516,45551500,0.0,0.0,0.0
2002-08-16 00:00:00-04:00,92.81999969482422,94.08000183105469,92.0,93.22000122070312,60.8295783996582,36517300,0.0,0.0,0.0
2002-08-19 00:00:00-04:00,93.45999908447266,95.75,93.0999984741211,95.4000015258789,62.25212478637695,33669900,0.0,0.0,0.0
2002-08-20 00:00:00-04:00,94.81999969482422,95.4000015258789,93.62000274658203,94.38999938964844,61.59307098388672,30508300,0.0,0.0,0.0
2002-08-21 00:00:00-04:00,95.05999755859375,95.77999877929688,93.56999969482422,95.75,62.48051452636719,39628900,0.0,0.0,0.0
2002-08-22 00:00:00-04:00,95.48999786376953,97.1500015258789,95.06999969482422,96.68000030517578,63.08739471435547,38399800,0.0,0.0,0.0
2002-08-23 00:00:00-04:00,96.01000213623047,96.1500015258789,94.1500015258789,94.5999984741211,61.7301139831543,33716400,0.0,0.0,0.0
2002-08-26 00:00:00-04:00,94.91000366210938,95.63999938964844,93.5,95.26000213623047,62.16074752807617,33830100,0.0,0.0,0.0
2002-08-27 00:00:00-04:00,95.69999694824219,96.25,93.5,94.16000366210938,61.44294357299805,35335700,0.0,0.0,0.0
2002-08-28 00:00:00-04:00,93.27999877929688,93.48999786376953,91.80000305175781,92.0999984741211,60.09874725341797,38970600,0.0,0.0,0.0
2002-08-29 00:00:00-04:00,91.2699966430664,93.05000305175781,90.80999755859375,92.13999938964844,60.124839782714844,42965700,0.0,0.0,0.0
2002-08-30 00:00:00-04:00,91.68000030517578,93.38999938964844,91.4000015258789,91.77999877929688,59.889949798583984,30366700,0.0,0.0,0.0
